rank_cnc,Name,ticker,market_cap,price,volume24,pct1h,pct24h,pct7d
1991, Decentralized...,DCTO,"1,844",0.000002,44,-0.12,-1.22,-47.18
1992, Bolenum,BLN,"1,658",6.63e-8,0,0.0,0.0,0.00
1993, Ethereum Meta,ETHM,"1,410",0.000011,476,2.31,-37.74,-61.76
1994, Project-X,NANOX,"1,258","16,067.41",89,-0.21,-26.58,-29.03
1995, BitCoal,COAL,"1,172",0.000261,1,-0.2,-1.28,-6.04
1996, Save and Gain,SANDG,"1,137",0.000371,0,0.0,0.0,0.29
1997, X12 Coin,X12,"1,007",0.000083,0,0.0,0.0,0.00
1998, Grimcoin,GRIM,"1,006",0.000010,0,0.0,0.0,0.00
1999, GambleCoin,GMCN,963,0.000088,0,0.0,0.0,17.19
2000, BrokerNekoNet...,BNN,951,3.18e-7,0,0.0,0.0,0.00
2001, Xchange,XCG,857,0.000088,0,0.0,0.0,-5.15
2002, FolmCoin,FLM,839,0.000087,5,-50.1,-50.64,-53.02
2003, Concoin,CONX,787,0.001057,0,0.0,0.0,-13.77
2004, SpectrumNetwork,SPEC,643,6.77e-7,0,0.0,0.0,0.00
2005, LRM Coin,LRM,622,0.000062,2,-0.2,-14.77,-38.57
2006, Bitcoin X,BTX,594,0.000208,0,-1.0,-44.44,37.36
2007, QYNO,QNO,560,0.000521,5,-0.2,-17.62,-48.75
2008, Posscoin,POSS,555,1.85e-8,0,0.0,0.0,0.00
2009, Azart,AZART,501,0.000121,1,-0.2,37.41,30.79
2010, Argus,ARGUS,501,0.000436,0,0.0,0.0,18.05
2011, Benz,BENZ,387,0.000065,74,-0.13,4.77,-8.79
2012, StellarPay,XLB,386,0.000113,0,-22.85,16.8,26.46
2013, dietbitcoin,DDX,293,0.000100,0,0.0,0.0,0.00
2014, Provoco Token,VOCO,259,6.90e-7,"10,917",-0.03,5.83,-26.09
2015, Interzone,ITZ,246,0.000093,0,0.0,0.0,0.00
2016, Claymore,CLM,231,0.000007,4,-0.19,4.14,-85.88
2017, Abulaba,AAA,197,0.000013,6,-0.1,-42.0,-23.77
2018, Jiyo [OLD],JIYO,106,0.000017,0,-0.2,-50.62,87.90
2019, HarmonyCoin,HMC,99,0.000177,0,0.0,0.0,-4.38
2020, SongCoin,SONG,62,0.000002,0,0.0,0.0,0.00
2021, Blacer Coin,BLCR,57,0.000347,2,-0.2,31.61,-37.36
2022, Bitcoinus,BITS,41,6.85e-7,"15,180",1.24,5.2,-27.64
2023, HUSD,HUSD,0,1.01,"44,874,606",-0.06,0.42,0.44
2024, CK USD,CKUSD,0,0.151055,"42,138,248",0.27,3.09,-3.30
2025, Opennity,OPNN,0,0.000720,"41,049,448",0.68,48.52,249.03
2026, LINKA,LINKA,0,0.008403,"26,672,586",-0.15,0.05,-12.09
2027, Whole Network,NODE,0,0.009788,"24,787,018",0.75,-1.41,-25.48
2028, Pledge Coin,PLG,0,0.007390,"20,906,328",-4.31,-12.06,33.29
2029, DigiFinexToken,DFT,0,0.630131,"20,535,153",-1.08,-1.12,-11.40
2030, BigONE Token,ONE,0,0.003896,"17,023,808",-0.22,0.15,-5.19
2031, Gomics,GOM,0,0.336605,"12,127,260",0.06,-5.38,-12.85
2032, YottaChain,YTA,0,0.111575,"10,840,040",0.04,-0.27,-4.06
2033, MyToken,MT,0,0.001498,"10,646,083",-0.54,0.7,-7.14
2034, Super Zero,SERO,0,0.088238,"9,171,271",-0.65,-5.18,0.30
2035, Decentralized...,DVP,0,0.007875,"9,014,687",0.03,-1.26,-23.15
2036, CoinEx Token,CET,0,0.026218,"6,764,613",-0.8,-1.82,-7.18
2037, MixMarvel,MIX,0,0.004575,"6,443,428",1.43,-11.26,-34.75
2038, DREP,DREP,0,0.002224,"6,432,478",-0.01,-0.04,-8.74
2039, ShineChain,SHE,0,0.000794,"5,979,059",-0.11,-12.8,-16.28
2040, Xensor,XSR,0,0.079190,"5,717,816",0.23,1.82,-1.00
2041, Boltt Coin,BOLTT,0,0.017405,"5,544,789",-8.97,24.99,-47.44
2042, CENTERCOIN,CENT,0,0.001390,"5,047,109",-0.19,-19.28,-27.04
2043, Ontology Gas,ONG,0,0.146212,"4,696,728",0.08,-2.34,-2.23
2044, Echoin,EC,0,0.022100,"4,312,147",-0.83,-6.15,-25.81
2045, NOIZchain,NOIZ,0,0.369029,"4,217,913",-0.38,-0.95,-4.86
2046, Filecoin [Fut...,FIL,0,5.71,"4,101,921",11.87,-3.3,-8.93
2047, Aidos Kuneen,ADK,0,1.90,"3,790,005",0.59,-6.01,-27.86
2048, OceanEx Token,OCE,0,0.004025,"3,735,239",0.22,13.98,34.22
2049, DAD Chain,DAD,0,0.194729,"3,461,368",-0.6,-11.35,-47.06
2050, ABCC Token,AT,0,0.052102,"3,028,141",-0.03,-0.84,0.08
2051, Velas,VLX,0,0.030532,"2,778,627",1.39,-0.98,4.55
2052, Exchange Union,XUC,0,1.15,"2,691,093",0.18,-0.49,-2.24
2053, Coni,CONI,0,0.019941,"2,586,351",-0.24,2.57,5.90
2054, WinToken,WIN,0,0.000906,"2,444,473",-0.37,-2.11,-20.87
2055, Yap Stone,YAP,0,0.476071,"2,415,276",0.04,-3.89,0
2056, V-Dimension,VOLLAR,0,0.695800,"2,241,605",-0.07,2.55,-3.38
2057, BUMO,BU,0,0.012120,"2,100,892",0.54,-0.32,-6.34
2058, Yobit Token,YO,0,"1,114.92","2,050,655",-0.12,-3.29,9.42
2059, Dexter G,DXG,0,1.02,"1,972,607",1.91,-15.95,-13.21
2060, FOIN,FOIN,0,"1,628.31","1,892,484",-0.55,-14.42,-19.04
2061, Polkadot [IOU],DOT,0,115.62,"1,811,444",-0.32,-0.13,-0.88
2062, OFCOIN,OF,0,0.000177,"1,732,909",0.08,-1.57,-2.35
2063, VinDax Coin,VD,0,0.057508,"1,631,227",-0.84,-11.73,8.19
2064, FairGame,FAIR,0,0.002592,"1,603,945",1.43,-0.65,-3.68
2065, VeThor Token,VTHO,0,0.000769,"1,502,136",0.53,17.5,64.02
2066, StarChain,STC,0,0.004044,"1,466,981",-1.92,-13.39,-21.77
2067, Lukiu,LKU,0,0.029627,"1,402,992",3.05,5.36,-36.80
2068, GlitzKoin,GTN,0,0.249267,"1,343,068",-0.05,13.18,18.98
2069, BenePit Protocol,BNP,0,0.002268,"1,308,237",1.97,-0.56,-33.61
2070, CONUN,CON,0,0.003344,"1,189,307",1.26,-9.86,-31.05
2071, CoinHe Token,CHT,0,0.518133,"1,106,992",-0.63,-1.98,-7.48
2072, KNOW,KNOW,0,0.002148,"920,071",0.24,5.34,18.14
2073, ROOBEE,ROOBEE,0,0.004099,"889,698",-0.99,-7.99,-14.87
2074, Tepleton,TEP,0,2.42,"848,287",-0.25,-2.69,-10.58
2075, LinkToken,LTK,0,0.046361,"843,101",-0.95,-1.87,-6.55
2076, BitUP Token,BUT,0,0.002655,"786,385",0.83,0.37,8.21
2077, Volume Network,VOL,0,0.029334,"684,347",2.64,-0.94,-10.38
2078, Blockstack,STX,0,0.183725,"675,773",-0.21,-5.7,-15.02
2079, 12Ships,TSHP,0,0.016565,"644,392",-1.11,-2.24,-6.41
2080, TopChain,TOPC,0,0.011206,"579,593",-0.21,-4.84,30.06
2081, Bilaxy Token,BIA,0,0.002850,"565,659",0.64,-2.2,-26.89
2082, The Midas Tou...,TMTG,0,0.000695,"553,518",1.44,0.9,-1.18
2083, Themis,GET,0,0.006704,"458,023",-0.64,5.2,2.79
2084, CIChain,CIC,0,0.000791,"451,541",-0.04,-3.74,-0.92
2085, Dapp Token,DAPPT,0,0.001088,"424,036",0.09,-2.54,-4.08
2086, DUO Network T...,DUO,0,0.059560,"389,209",16.37,51.28,335.56
2087, ALP Coin,ALP,0,0.260987,"388,468",-0.17,0.31,0.16
2088, Tratok,TRAT,0,0.002381,"376,371",-2.37,-2.22,-14.34
2089, CNNS,CNNS,0,0.005947,"375,925",-0.11,0.68,-5.07
2090, Electronic En...,E2C,0,0.012716,"370,846",-0.28,-6.2,-19.12
2091, VNDC,VNDC,0,0.000039,"366,980",-10.65,-7.28,-7.27
2092, Hdac,HDAC,0,0.029700,"363,592",0.28,-4.19,1.39
2093, Brazilian Dig...,BRZ,0,0.236756,"353,831",-0.22,-0.13,-1.80
2094, WHEN Token,WHEN,0,0.004685,"348,853",0.15,8.69,-4.62
2095, LightChain,LIGHT,0,0.000011,"341,793",-0.12,-0.14,-6.77
2096, Tesra,TSR,0,0.061987,"340,382",-0.07,-0.54,-10.03
2097, TCOIN,TCN,0,0.016936,"325,663",-0.2,-17.38,4.34
2098, Cai Token,CAI,0,0.000098,"319,799",-0.33,-2.96,-8.29
2099, ZVCHAIN,ZVC,0,0.184772,"319,171",-0.15,0.42,0.40
2100, BAWnetwork,BAW,0,0.000012,"301,750",-0.1,8.47,-7.10
2101, Treelion,TRN,0,0.325690,"294,736",-1.32,-2.4,-1.59
2102, Gosama,GOS,0,0.146053,"290,701",-9.45,-6.31,0.42
2103, WETH,WETH,0,180.21,"283,529",-0.09,6.13,-1.18
2104, Usechain Token,USE,0,0.000561,"268,694",-0.42,2.57,-22.20
2105, NSS Coin,NSS,0,0.040681,"268,290",-0.28,1.3,-4.07
2106, HyperExchange,HX,0,0.032494,"254,541",-0.72,-6.03,0
2107, FuturoCoin,FTO,0,0.215180,"230,650",-0.3,-13.21,-17.99
2108, Yuan Chain Coin,YCC,0,0.011437,"215,425",1.93,-2.96,-15.12
2109, NNB Token,NNB,0,0.001775,"200,831",-0.57,-3.79,-13.78
2110, CoinMeet,MEET,0,0.010517,"197,637",-1.6,-19.63,67.69
2111, YouLive Coin,UC,0,0.000266,"194,468",-1.57,-1.25,4.18
2112, D Community,DILI,0,0.000487,"185,771",-0.23,2.99,-11.97
2113, Blockchain Qu...,BQT,0,0.016555,"184,338",-0.14,-5.16,7.20
2114, Intelligent I...,IIC,0,0.000191,"178,254",-1.64,-1.63,-4.98
2115, SPIN Protocol,SPIN,0,0.001923,"174,058",-4.08,16.28,24.39
2116, DIPNET,DPN,0,0.000423,"173,778",-0.03,-0.94,-1.08
2117, ThingsOperati...,TOS,0,0.001773,"157,361",0.16,3.46,4.22
2118, KEY,KEY,0,0.001943,"154,992",0.6,-0.37,-16.60
2119, EMOGI Network,LOL,0,0.001837,"151,890",-0.01,1.73,-6.04
2120, Lukki Operati...,LOT,0,0.008293,"141,390",-1.43,-2.09,-10.17
2121, NOVA,NOVA,0,0.000127,"134,368",-1.05,-1.72,-3.60
2122, ChronoCoin,CRN,0,0.016527,"131,484",-0.08,-1.14,-9.32
2123, Simone,SON,0,668.52,"130,556",-0.01,-0.09,-10.99
2124, Sparkle,SPRKL,0,0.025902,"124,099",-5.35,-4.69,-9.30
2125, PlayCoin [QRC20],PLY,0,0.003217,"122,167",7.52,-16.73,-14.43
2126, Defi,DEFI,0,0.055430,"109,871",-0.56,-3.09,-1.74
2127, Ladder Networ...,LAD,0,0.012245,"108,376",-0.07,0.04,-10.89
2128, Game Stars,GST,0,0.000287,"107,877",-0.38,-0.82,2.66
2129, Volt,ACDC,0,0.000078,"105,071",1.2,0.42,-0.88
2130, DACC,DACC,0,0.000033,"103,004",0.92,1.18,-1.16
2131, Blockcloud,BLOC,0,0.002110,"102,931",-2.67,17.37,-9.68
2132, Consentium,CSM,0,0.074274,"97,154",-0.14,-0.23,-18.73
2133, IOU,IOUX,0,0.241859,"96,958",-0.31,-0.65,11.21
2134, CryptoBossCoin,CBC,0,0.100855,"94,728",1.26,-6.66,-6.49
2135, HitChain,HIT,0,0.000062,"85,086",-1.22,-3.99,-2.27
2136, Kahsh,KSH,0,0.505544,"84,999",0.2,35.03,-14.55
2137, Secrets of Zu...,SOZ,0,0.022032,"84,226",-0.61,-5.29,-31.61
2138, Ubique Chain ...,UCT,0,0.008249,"84,061",0.34,-2.07,-11.21
2139, MeconCash,MCH,0,0.155839,"78,488",-0.2,-12.71,-16.64
2140, Dash Cash,DSC,0,1.29,"66,964",-3.22,-8.11,-27.70
2141, MEX,MEX,0,0.000606,"63,316",1.59,5.44,5.91
2142, United Bitcoin,UBTC,0,1.08,"62,984",-22.19,-20.29,-28.11
2143, Tokoin,TOKO,0,0.083988,"61,411",-0.09,1.27,3.04
2144, Cybereits,CRE,0,0.001612,"56,456",-0.23,1.99,-11.58
2145, Ethlyte Crypto,EtLyteT,0,0.076278,"54,971",-0.17,-45.15,-42.41
2146, VENA,VENA,0,0.001512,"53,947",-0.48,-2.2,-14.14
2147, Maggie,MAG,0,0.000641,"52,017",-0.47,-1.48,-6.45
2148, Promotion Coin,PC,0,0.000237,"51,435",-1.91,-0.92,2.59
2149, T.OS,TOSC,0,0.010776,"51,373",-0.14,-1.64,-5.14
2150, B91,B91,0,0.008093,"50,537",-0.08,-15.03,-58.04
2151, Super Bitcoin,SBTC,0,2.19,"45,679",1.3,-1.24,-0.52
2152, Engine,EGCC,0,0.000382,"44,385",-2.09,-5.74,-1.44
2153, Coindom,CCC,0,0.003841,"44,156",0.08,-3.41,5.47
2154, InsurChain,INSUR,0,0.000154,"41,692",0.79,-3.57,-9.93
2155, PalletOne,PTN,0,0.005523,"39,708",-0.12,-3.23,-19.51
2156, IOEX,IOEX,0,0.029046,"39,066",0.22,-0.06,2.77
2157, M2O,M2O,0,0.000379,"38,378",-0.06,1.61,-8.77
2158, CarBlock,CAR,0,0.000793,"37,204",0.1,-1.07,-0.28
2159, FundToken,FUNDZ,0,0.005298,"35,596",-0.2,-5.91,-10.45
2160, IZIChain,IZI,0,0.000604,"35,195",10.38,3.07,-6.98
2161, BlockCDN,BCDN,0,0.004829,"34,996",0.46,1.8,5.70
2162, InvestDigital,IDT,0,0.006337,"34,525",-1.83,-3.67,-10.52
2163, Newscrypto.io,NWC,0,0.017075,"32,253",-0.11,-14.99,-48.11
2164, Bitcloud Pro,BPRO,0,0.002101,"31,236",-1.66,-13.31,-32.48
2165, Show,SHOW,0,0.000719,"30,941",-0.3,-3.79,-5.11
2166, Aitheon,ACU,0,0.003268,"30,710",-2.96,-1.69,-12.49
2167, MSD,MSD,0,0.003561,"30,050",-6.71,-11.37,0.14
2168, Endorsit,EDS,0,0.000083,"29,662",0.63,-2.01,4.82
2169, CARAT,CARAT,0,0.621080,"29,634",-0.25,-1.2,-5.26
2170, BeeKan,BKBT,0,0.000463,"28,143",0.17,-5.1,-12.15
2171, Krypton Galax...,KGC,0,0.001054,"26,677",-0.04,-7.03,-4.10
2172, Versess Coin,VERS,0,42.95,"26,085",-0.2,-1.28,-5.77
2173, vSportCoin,VSC,0,0.001026,"26,026",-0.13,-16.88,-26.93
2174, GSENetwork,GSE,0,0.000160,"25,816",8.76,19.35,51.26
2175, En-Tan-Mo,ETM,0,0.031404,"24,899",0.4,-9.69,-20.53
2176, Rapidz,RPZX,0,0.000954,"22,528",-0.2,-1.41,-24.31
2177, Oath Protocol,OATH,0,0.000234,"21,831",0.67,-3.02,-16.74
2178, Globalvillage...,GVE,0,0.000269,"20,696",0.63,-1.26,-3.98
2179, BeatzCoin,BTZC,0,0.000808,"18,966",-0.2,-16.48,-26.52
2180, BitcoinX,BCX,0,0.000757,"18,620",4.84,-16.29,-11.12
2181, Crex Token,CREX,0,6.05,"17,866",0.16,0.23,0.00
2182, SEER,SEER,0,0.000693,"17,703",-0.31,8.59,6.19
2183, VENJOCOIN,VJC,0,8.45,"16,833",-0.2,-0.13,5.26
2184, Experience Token,EXT,0,0.000110,"16,733",-0.37,-0.07,-13.21
2185, Maya Preferre...,MAPR,0,624.55,"16,665",36.08,-4.99,-33.02
2186, MediBit,MEDIBIT,0,0.000004,"16,330",-2.53,-2.82,-22.71
2187, ROMToken,ROM,0,0.000026,"15,949",0.16,37.26,8.75
2188, Kappi Network,KAPP,0,0.000006,"15,890",-0.7,3.82,0
2189, Esports Token,EST,0,0.000514,"15,606",-0.49,2.49,-9.47
2190, Baer Chain,BRC,0,2.26,"15,549",-0.12,1.22,48.67
2191, Celsius,CEL,0,0.047736,"15,342",-0.16,-2.73,-3.92
2192, EduCoin,EDU,0,0.000138,"13,956",-0.32,-1.29,-0.15
2193, WEBN token,WEBN,0,0.000003,"12,196",1.2,0.44,0.43
2194, Agrocoin,AGRO,0,0.291774,"11,671",-0.1,0.31,0.29
2195, Agoras Tokens,AGRS,0,0.154508,"10,732",-0.55,-0.61,-22.20
2196, Colletrix,CIPX,0,0.001315,"10,620",-1.07,-7.96,-39.48
2197, Commerce Data...,CDC,0,0.000037,"10,415",-0.13,6.93,-57.59
2198, Alphacon,ALP,0,0.003236,"10,348",0.2,-4.6,31.41
2199, ProBit Token,PROB,0,0.059198,"10,334",-0.03,0.48,3.69
2200, Zenon,ZNN,0,0.828225,"10,308",-0.2,-3.35,-31.73
2201, Social Lendin...,SLT,0,0.002400,"10,278",-0.22,-1.08,0.54
2202, Twinkle,TKT,0,0.002345,"9,286",-0.72,-14.03,-7.11
2203, SoPay,SOP,0,0.000427,"9,269",-0.94,0.51,0.59
2204, PATHHIVE,PHV,0,0.014891,"8,737",3.15,0.64,2.13
2205, CariNet,CIT,0,0.003035,"8,668",1.52,-9.05,-18.02
2206, NewsToken,NEWOS,0,0.000379,"8,597",-2.19,-3.58,16.64
2207, KingXChain,KXC,0,0.000001,"8,564",0.88,6.33,5.62
2208, DMme,DMME,0,0.024145,"8,395",-0.18,5.86,-1.29
2209, TranslateMe N...,TMN,0,0.001284,"8,353",-1.49,-1.87,-17.23
2210, DWS,DWS,0,0.000355,"7,895",-0.13,-0.13,1.01
2211, Atlas Token,ATLS,0,0.010660,"7,749",-0.08,-18.83,-28.73
2212, Qube,QUBE,0,0.000230,"7,091",1.57,-0.97,0.14
2213, Bitball Treasure,BTRS,0,8.68,"6,976",1.77,45.99,6.26
2214, Jinbi Token,JNB,0,22.70,"6,727",-0.16,4.42,-1.56
2215, Tchain,TCH,0,0.002855,"6,693",-0.6,-1.48,-3.23
2216, Bitcoin BEP2,BTCB,0,"8,617.18","6,487",-0.39,-1.75,-6.99
2217, DeepCloud AI,DEEP,0,0.001868,"6,086",-0.25,0.63,-15.97
2218, 7Eleven,7E,0,0.000039,"6,080",-0.13,-2.57,-11.68
2219, SDUSD,SDUSD,0,0.842803,"6,061",-0.22,3.42,0.95
2220, Muzika,MZK,0,0.004603,"6,005",-0.18,2.31,-2.33
2221, TurtleNetwork,TN,0,0.004631,"5,999",-4.34,-14.8,0
2222, Aunite,AUNIT,0,0.029400,"5,865",-0.34,-0.35,-8.87
2223, Hintchain,HINT,0,0.006132,"5,829",0.12,-0.32,4.07
2224, COMSA [ETH],CMS,0,0.066922,"4,378",-0.24,10.6,7.41
2225, QUSD,QUSD,0,0.012616,"4,277",-0.15,-0.58,-4.61
2226, Pixie Coin,PXC,0,0.001004,"3,849",-0.13,4.05,-0.92
2227, Countinghouse,CHT,0,2.37,"3,614",-0.2,4.12,11.53
2228, GoMoney,GOM,0,0.001869,"3,530",-0.09,0.28,0.27
2229, Ti-Value,TV,0,0.015845,"3,234",-0.78,1.46,-2.05
2230, MGC Token,MGC,0,0.003464,"3,210",3.9,5.0,-9.08
2231, OTCBTC Token,OTB,0,0.010563,"3,149",-0.11,-0.17,-2.74
2232, InnovaMinex,MINX,0,0.064089,"2,899",-0.18,-13.87,-23.28
2233, IOV BlockChain,IOV,0,0.000394,"2,855",0.23,16.02,17.64
2234, Future1coin,F1C,0,0.001069,"2,814",-4.45,-6.42,-0.11
2235, bitCEO,BCEO,0,0.044337,"2,736",-0.13,-1.23,-0.97
2236, Big Bang Game...,BBGC,0,0.000069,"2,449",-1.73,-0.97,1.15
2237, Golden Token,GOLD,0,0.014125,"2,346",1.42,-10.24,-22.83
2238, Emanate,EMT,0,0.006992,"1,972",-6.29,-6.95,-54.96
2239, Blockmason Link,BLINK,0,0.000437,"1,683",0.11,-17.9,2.48
2240, LemoChain,LEMO,0,0.004281,"1,584",-0.45,-3.1,-8.55
2241, AERUM,XRM,0,0.005024,"1,491",5.38,68.13,-13.30
2242, Midas,MIDAS,0,0.491329,"1,364",1.78,3.26,-8.96
2243, Dragon Token,DT,0,2.60,"1,364",-0.02,0.05,0.05
2244, Bitcoin File,BIFI,0,0.001379,"1,255",-0.21,-37.79,36.19
2245, Xtock,XTX,0,0.000197,"1,142",0.2,10.02,-8.54
2246, Tronipay,TRP,0,0.009253,"1,092",-0.19,-2.03,-45.47
2247, IDEALCOIN,IDEAL,0,0.007903,970,-0.2,-1.29,-6.05
2248, Jingtum Tech,SWTC,0,0.000780,970,-0.1,3.88,-0.71
2249, Stellar Gold,XLMG,0,0.001709,966,-2.18,-8.19,-17.80
2250, BuckHathCoin,BHIG,0,0.044457,928,-0.15,21.58,67.78
2251, Livepeer,LPT,0,2.29,876,-2.54,-3.12,-2.46
2252, BiNGO.Fun,777,0,0.000172,851,0.2,11.61,296.55
2253, Lambda Space ...,LAMBS,0,0.041236,840,-0.14,7.01,3.27
2254, Infinity Econ...,XIN,0,0.002285,833,-0.17,1.7,-9.19
2255, Airline & Lif...,ALLN,0,0.040245,773,-0.1,0.46,-22.97
2256, COMSA [XEM],CMS,0,0.069071,712,0.75,0.58,-2.35
2257, Influence Chain,INC,0,0.000437,709,21.82,35.22,42.99
2258, Tutor's Diary,TUDA,0,0.001998,664,-0.2,3.97,-44.50
2259, Custody Token,CUST,0,0.002679,656,-0.91,-37.71,-61.87
2260, Uranus,URAC,0,0.000932,637,-0.18,4.44,-1.67
2261, ORS Group,ORS,0,0.027880,623,-0.13,-1.45,24.61
2262, HOT Token,HOT,0,0.002239,582,-0.06,0.26,2.10
2263, USDCoin,USC,0,0.440639,547,-0.19,-26.04,-29.59
2264, One DEX,ODEX,0,2.20e-7,480,0.0,-73.12,-3.14
2265, eosBLACK,BLACK,0,0.000515,474,17.71,-30.51,-80.51
2266, WINCOIN,WC,0,0.011638,472,-0.2,-9.57,-24.96
2267, xCrypt Token,XCT,0,0.001008,463,-0.15,-0.09,-22.91
2268, Smartup,SMARTUP,0,0.000171,401,-0.1,-5.65,-9.75
2269, Voltz,VOLTZ,0,0.070529,296,-0.11,-76.56,-21.84
2270, ClubCoin,CLUB,0,0.081206,285,-0.2,8.98,19.53
2271, Bitcoin God,GOD,0,0.246598,250,-23.77,-56.45,-70.69
2272, 1X2 COIN,1X2,0,0.058711,243,-0.2,-8.14,-14.05
2273, EncryptoTel [...,ETT,0,0.002866,230,-0.2,2.34,2.78
2274, First Bitcoin,BIT,0,0.002866,229,-15.25,-5.27,-19.06
2275, TerraNova,TER,0,0.024405,201,-1.84,-2.79,-20.59
2276, SuperEdge,ECT,0,0.000028,133,4.41,6.07,-1.07
2277, Know Your Dev...,KYD,0,0.012466,130,-0.2,2.38,1.27
2278, Merebel,MERI,0,0.156220,129,-0.18,-2.28,-6.03
2279, Bidooh DOOH T...,DOOH,0,0.000028,104,-0.19,-26.33,-12.59
2280, Sparkster,SPRK,0,0.002231,91,-0.13,1.13,376.14
2281, PlusOneCoin,PLUS1,0,0.026922,90,-0.57,12.46,-41.24
2282, MoneroV,XMV,0,0.004709,64,-0.2,-3.57,2.12
2283, Rally,RALLY,0,0.000488,60,-0.17,8.73,1.50
2284, BUDDY,BUD,0,9.28e-7,54,-0.13,-20.28,3.99
2285, Sexcoin,SXC,0,0.001823,54,-0.25,-1.35,-1.41
2286, Binance GBP S...,BGBP,0,1.28,37,-0.05,0.41,-0.17
2287, Bubble,BUB,0,0.025274,28,-0.21,-19.98,-35.95
2288, Zerobank,ZB,0,0.009763,27,-0.16,-0.85,-14.75
2289, Diruna,DRA,0,0.000168,24,-0.16,-1.06,4.42
2290, Hyper Pay,HPY,0,0.001083,22,-0.1,0.3,5.69
2291, USDX,USDX,0,0.218559,11,-0.19,-11.96,54.40
2292, Francs,FRN,0,0.003300,7,-0.23,38.29,32.23
2293, SaveNode,SNO,0,0.000174,5,-0.2,97.04,-7.12
2294, TRUNK COIN,TRO,0,0.000347,4,-0.2,-1.29,-6.05
2295, RoboCalls,RC20,0,0.000087,3,-0.2,-1.48,-6.84
2296, Hilux,HLX,0,0.000695,3,-20.16,-21.03,-31.67
2297, PROUD Money,PROUD,0,0.001303,2,6.93,13.19,-17.10
2298, Infinipay,IFP,0,0.000113,2,-0.2,-1.29,-8.80
2299, Valuto,VLU,0,0.000261,2,-0.2,-1.29,-24.19
2300, MESSE TOKEN,MESSE,0,0.002203,1,-0.2,4.13,-1.17
2301, Ethereum Lite,ELITE,0,0.003213,1,-0.2,10.69,-8.52
2302, SealBlock Token,SKT,0,0.000002,1,-0.13,-1.22,-0.97
2303, StockChain,SCC,0,0.000045,0,-0.2,-19.59,-24.98
2304, Wiki Token,WIKI,0,0.525013,0,-0.16,12.35,10.80
2305, RabbitCoin,RBBT,0,8.50e-7,0,0.0,-5.56,-12.58
2306, CMITCOIN,CMIT,0,0.000004,0,-0.13,40.67,12.19
2307, SalPay,SAL,0,0.016328,0,-0.2,-13.92,-13.92
2308, SpectrumCash,XSM,0,0.000051,0,-0.32,-34.62,-45.21
2309, CottonCoin,COTN,0,0.000087,0,-0.2,-50.64,-68.84
2310, Quotient,XQN,0,0.000083,0,0.0,0.0,0.00
2311, Axiom,AXIOM,0,0.003627,0,0.0,0.0,-5.87
2312, AvatarCoin,AV,0,0.051755,0,0.0,-0.14,-4.85
2313, Aces,ACES,0,0.000124,0,0.0,0.0,0.00
2314, Tellurion,TELL,0,6.24e-7,0,0.0,0.0,0.00
2315, BlazerCoin,BLAZR,0,0.000088,0,0.0,0.0,-7.54
2316, EmberCoin,EMB,0,3.19e-8,0,0.0,0.0,0.00
2317, Wink,WINK,0,0.000185,0,0.0,0.0,0.00
2318, SIGMAcoin,SIGMA,0,0.000743,0,-0.13,-1.21,-0.97
2319, Moving Cloud ...,MCC,0,0.000246,0,0.0,0.0,0.00
2320, BTCMoon,BTCM,0,0.001100,0,0.0,0.0,26.46
2321, Content and A...,CAN,0,0.000290,0,0.0,0.0,-0.22
2322, Read,READ,0,0.001751,0,0.0,0.0,-10.51
2323, OceanChain,OC,0,0.000083,0,0.0,0.0,24.93
2324, ValueChain,VLC,0,0.002599,0,-0.13,-1.21,-0.97
2325, Animation Vis...,AVH,0,0.000163,0,0.0,0.0,0.00
2326, Superior Coin,SUP,0,0.000088,0,0.0,0.0,-5.97
2327, Lendroid Supp...,LST,0,0.000316,0,0.0,-1.09,-28.52
2328, SnipCoin,SNIP,0,0.000088,0,0.0,0.0,87.49
2329, ContractNet,CNET,0,0.008335,0,0.0,0.0,0.00
2330, FToken,FT,0,0.043665,0,-3.5,-13.35,4.70
2331, WeToken,WT,0,0.000101,0,0.0,0.0,0.00
2332, XTRD,XTRD,0,0.000588,0,0.0,0.0,-3.84
2333, NAM COIN,NAM,0,0.000042,0,0.0,0.0,-8.78
2334, BingoCoin,BOC,0,0.001315,0,0.0,0.0,0.00
2335, Ordocoin,RDC,0,0.000009,0,0.0,0.0,0.00
2336, CEDEX Coin,CEDEX,0,0.018584,0,0.0,0.09,246.50
2337, Obitan Chain,OBTC,0,0.000041,0,0.0,0.0,0.00
2338, Hybrid Block,HYB,0,0.000380,0,0.0,0.0,0.00
2339, RRCoin,RRC,0,0.000103,0,0.0,0.0,0.00
2340, YUKI,YUKI,0,0.000002,0,0.0,0.0,-1.38
2341, Centaure,CEN,0,0.000087,0,0.0,-1.09,-5.86
2342, GazeCoin,GZE,0,0.000438,0,0.0,0.0,-63.03
2343, MobilinkToken,MOLK,0,0.000714,0,0.0,0.0,-13.08
2344, CapdaxToken,XCD,0,0.003066,0,0.0,-0.52,-0.07
2345, HondaisCoin,HNDC,0,0.000009,0,0.0,-0.86,-5.76
2346, Bgogo Token,BGG,0,0.000985,0,0.38,5.83,-3.46
