rank_cnc,Name,Ticker,market_cap,price,volume24,pct1h,pct24h,pct7d,country,platform,pre_ico_end,pre_ico_start,rating,status,type,End,Start,Duration,pre_Duration,compound,negative,neutral,positive,no_of_posts,Longevity,custom_index,custom_index_scaled,success
1768, Decentralized...,DML,"24,076",0.000382,"9,089",1.24,0.12,1.1,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2018-04-22 16:00:00,2017-09-28 03:00:00,206 days 13:00:00.000000000,0 days 00:00:00.000000000,0.770926,0.10743,0.038360000000000005,0.85425,100,573,0.218886,1.9544992342263241e-07,0
1788, FidexToken,FEX,"21,089",7.24e-7,"19,424",5.68,0.73,-4.89,Virgin Islands (British),Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.5719,0.017,0.0,0.983,1,779,0.000563996,4.871292517242804e-10,0
1801, Bankcoin,B@,"19,674",0.001912,0,0.0,0.0,-4.07,Mexico,Waves,2017-09-28 03:00:00,2017-09-28 03:00:00,2.4,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.9807,0.09,0.0,0.91,1,779,1.489448,1.330069032577463e-06,0
1804, ALAX,ALX,"19,233",0.000927,0,0.0,-1.39,-1.16,United States of America,,2017-09-28 03:00:00,2017-09-28 03:00:00,2.6,Closed,ICO,2018-06-01 00:00:00,2018-03-26 00:00:00,67 days 00:00:00.000000000,0 days 00:00:00.000000000,0.908328571,0.0068571430000000004,0.940285714,0.053,7,533,0.494091,4.4120955729721327e-07,0
1808, Origami,ORI,"18,667",0.004417,0,0.0,0.0,0.0,France,Ethereum,2018-02-20 00:00:00,2018-02-13 00:00:00,3.9,Trading,ICO,2018-03-23 00:00:00,2018-02-23 00:00:00,28 days 00:00:00.000000000,7 days 00:00:00.000000000,0.615841,0.0315,0.8784700000000001,0.08996,100,603,2.663451,2.3784604042736875e-06,0
1821, Ccore,CCO,"17,522",0.010307,6,-0.13,3.8,-7.06,Armenia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.25,0.012,0.9790000000000001,0.009000000000000001,1,779,8.029153,7.17006287879307e-06,0
1842, Cashcoin,CASH,"13,989",0.000262,0,0.0,-0.87,-40.07,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-11-18 12:00:00,2017-10-26 12:00:00,23 days 00:00:00.000000000,0 days 00:00:00.000000000,0.5803,0.024,0.941,0.035,1,728,0.19073600000000002,1.7031181294655297e-07,0
1864, Crystal Clear,CCT,"10,937",0.001911,1,-0.2,13.8,8.79,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-10-08 15:00:00,2017-09-08 15:00:00,30 days 00:00:00.000000000,0 days 00:00:00.000000000,0.5469729999999999,0.10286,0.057010000000000005,0.84004,100,769,1.4695589999999998,1.3123080421952695e-06,0
1865, Alpha Coin,APC,"10,833",0.000334,"21,294",0.29,3.43,3.24,Singapore,Ethereum,2018-08-15 04:00:00,2018-07-16 04:00:00,4.8,Closed,ICO,2018-10-14 04:00:00,2018-09-14 04:00:00,30 days 00:00:00.000000000,30 days 00:00:00.000000000,0.541983,0.09712,0.04135,0.8615,100,398,0.132932,1.1869251142046777e-07,0
1874, BowsCoin,BSC,"9,743",0.001756,0,0.0,-0.22,-2.06,United Kingdom,Ethereum,2018-12-13 00:00:00,2018-11-30 00:00:00,3.3,Closed,ICO,2019-03-12 00:00:00,2019-02-27 00:00:00,13 days 00:00:00.000000000,13 days 00:00:00.000000000,0.5766,0.013999999999999999,0.005,0.981,1,249,0.437244,3.9044486222674474e-07,0
1879, Eternity,ENT,"9,489",0.001390,198,-2.82,-1.27,-12.95,Australia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Closed,ICO,2017-12-07 00:00:00,2017-11-02 00:00:00,35 days 00:00:00.000000000,0 days 00:00:00.000000000,0.6003,0.0645,0.040666667000000004,0.894833333,12,709,0.98551,8.800495257535009e-07,0
1884, Atheios,ATH,"9,142",0.000521,16,-0.2,-1.28,-7.32,Hong Kong,Ethereum,2017-09-28 03:00:00,2018-04-07 00:00:00,3.7,Pre-Sale,ICO,2018-07-17 00:00:00,2018-06-17 00:00:00,30 days 00:00:00.000000000,-191 days +03:00:00.000000000,0.475544444,0.090018519,0.040685185,0.869203704,54,487,0.253727,2.265631350424223e-07,0
1892, Authorship,ATS,"8,490",0.000085,2,-0.31,0.65,7.0,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.8,Trading,ICO,2017-08-29 23:59:59,2017-08-15 00:00:00,14 days 23:59:59.000000000,0 days 00:00:00.000000000,0.5817399999999999,0.078,0.0152,0.9068,5,809,0.068765,6.139101462051782e-08,0
1895, Decision Token,HST,"8,344",0.000261,33,-0.2,48.04,40.93,Australia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2017-10-30 03:00:00,2017-10-16 03:00:00,14 days 00:00:00.000000000,0 days 00:00:00.000000000,0.525717,0.08163,0.03348,0.88494,100,747,0.194967,1.7409012006642123e-07,0
1903, Sharpe Platfo...,SHP,"8,007",0.000460,0,0.0,0.0,0.0,,,2017-09-28 03:00:00,2017-09-28 03:00:00,1.7,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.636412,0.04319,0.8511299999999999,0.10565999999999999,100,779,0.35834000000000005,3.1998314041485937e-07,0
1904, CryptoAds Mar...,CRAD,"7,909",0.000554,8,-0.13,-1.23,70.11,United States of America,Ethereum,2018-06-15 00:00:00,2018-05-15 00:00:00,3.1,Closed,ICO,2018-07-16 00:00:00,2018-06-16 00:00:00,30 days 00:00:00.000000000,31 days 00:00:00.000000000,0.347961111,0.081444444,0.041055556,0.877777778,18,488,0.270352,2.414093548173715e-07,0
1905, Aigang,AIX,"7,907",0.000270,0,0.0,-0.44,6.43,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-12-15 12:00:00,2017-11-15 12:00:00,30 days 00:00:00.000000000,0 days 00:00:00.000000000,0.615841,0.0315,0.8784700000000001,0.08996,100,701,0.18927,1.6900266658925517e-07,0
1906, Desire,DSR,"7,837",0.000782,1,-0.2,-25.95,-37.18,Kyrgyzstan,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,0.0,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.98975,0.023,0.8640000000000001,0.1125,2,779,0.6091780000000001,5.439829043792935e-07,0
1912, e-Chat,ECHT,"7,454",0.000389,"9,360",-0.01,-0.91,-4.47,Hong Kong,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Closed,ICO,2018-03-01 00:00:00,2018-01-08 00:00:00,52 days 00:00:00.000000000,0 days 00:00:00.000000000,0.253286207,0.055793103,0.8600689659999999,0.08420689699999999,29,625,0.243125,2.1709548860308325e-07,0
1914, Crystal Token,CYL,"7,398",0.013109,"34,848",-1.72,-0.95,0.56,Denmark,Ethereum,2018-02-27 23:59:59,2018-02-26 00:00:00,4.3,Closed,ICO,2018-05-30 23:59:00,2018-03-06 00:00:00,85 days 23:59:00.000000000,1 days 23:59:59.000000000,0.501907,0.07946,0.034260000000000006,0.88633,100,535,7.013315,6.262913753755783e-06,0
1917, Crowdholding,YUP,"7,145",0.000035,0,0.0,0.0,-72.2,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-03-18 00:00:00,2017-11-01 00:00:00,137 days 00:00:00.000000000,0 days 00:00:00.000000000,0.650928571,0.042142857,0.839190476,0.118619048,21,608,0.02128,1.8986638920459775e-08,0
1928, Cabbage,CAB,"6,413",0.000611,0,0.0,-0.83,-5.62,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.518422222,0.106555556,0.05011111099999999,0.8434444440000001,9,779,0.47596900000000003,4.2502650798824305e-07,0
1938, BunnyToken,BUNNY,"5,900",0.000024,182,-0.12,0.87,-11.32,Seychelles,Ethereum,2018-04-24 00:00:00,2018-03-13 00:00:00,4.4,Closed,ICO,2018-05-25 00:00:00,2018-04-25 00:00:00,30 days 00:00:00.000000000,42 days 00:00:00.000000000,0.5634,0.02725,0.88775,0.085,4,540,0.01296,1.1556831490229538e-08,0
1941, BROTHER,BRAT,"5,598",0.000035,0,0.0,0.0,0.0,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.2,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.220290323,0.094580645,0.08672043,0.8187311829999999,93,779,0.027265,2.4331278039441504e-08,0
1953, ICOCalendar.T...,ICT,"4,809",0.003979,29,-0.1,134.75,0.3,Germany,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2018-12-30 23:59:00,2018-12-03 00:01:00,27 days 23:58:00.000000000,0 days 00:00:00.000000000,0.86734,0.0908,0.03,0.8794,5,321,1.277259,1.1405830459412702e-06,0
1992, Bolenum,BLN,"1,658",6.63e-8,0,0.0,0.0,0.0,Nigeria,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.6,Trading,ICO,2017-08-14 23:59:59,2017-07-15 00:00:00,30 days 23:59:59.000000000,0 days 00:00:00.000000000,-0.639066667,0.0375,0.051,0.911333333,6,824,5.4631200000000006e-05,3.2263581563494516e-11,0
2014, Provoco Token,VOCO,259,6.90e-7,"10,917",-0.03,5.83,-26.09,Lithuania,Ethereum,2018-03-31 23:59:59,2018-02-01 00:00:00,5.0,Closed,ICO,2018-10-01 23:59:59,2018-04-01 00:00:00,183 days 23:59:59.000000000,58 days 23:59:59.000000000,-0.2263,0.016,0.972,0.012,1,411,0.00028358999999999996,2.3672509520010495e-10,0
2027, Whole Network,NODE,0,0.009788,"24,787,018",0.75,-1.41,-25.48,Latvia,Ethereum,2018-02-14 23:59:00,2017-12-07 10:00:00,4.3,Closed,ICO,2018-04-16 10:00:00,2018-02-15 00:00:00,60 days 10:00:00.000000000,69 days 13:59:00.000000000,0.364775,0.0417,0.87146,0.08678999999999999,100,579,5.667252,5.060871821188715e-06,0
2036, CoinEx Token,CET,0,0.026218,"6,764,613",-0.8,-1.82,-7.18,United Kingdom,Ethereum,2018-06-01 23:59:59,2018-03-01 00:00:00,3.3,Closed,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,92 days 23:59:59.000000000,0.501907,0.07946,0.034260000000000006,0.88633,100,779,20.423822,1.8238572954687828e-05,0
2041, Boltt Coin,BOLTT,0,0.017405,"5,544,789",-8.97,24.99,-47.44,Estonia,Ethereum,2018-06-20 09:00:00,2018-05-20 09:00:00,4.8,Closed,ICO,2018-08-30 09:00:00,2018-07-15 09:00:00,46 days 00:00:00.000000000,31 days 00:00:00.000000000,0.563773,0.09667,0.04141,0.8618899999999999,100,443,7.710415000000001,6.885428027747791e-06,0
2042, CENTERCOIN,CENT,0,0.001390,"5,047,109",-0.19,-19.28,-27.04,United Kingdom,Waves,2017-09-28 03:00:00,2017-09-28 03:00:00,2.6,Closed,ICO,2019-04-10 00:00:00,2019-01-10 00:00:00,90 days 00:00:00.000000000,0 days 00:00:00.000000000,0.620784091,0.10335227300000001,0.049943182,0.846704545,88,220,0.3058,2.7306462089751597e-07,0
2044, Echoin,EC,0,0.022100,"4,312,147",-0.83,-6.15,-25.81,,,2018-07-31 00:00:00,2018-07-01 00:00:00,2.6,Closed,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,30 days 00:00:00.000000000,0.1478,0.05875,0.036833332999999996,0.9045,12,779,17.2159,1.5373880321130252e-05,0
2046, Filecoin [Fut...,FIL,0,5.71,"4,101,921",11.87,-3.3,-8.93,United States of America,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Trading,ICO,2017-09-07 22:00:00,2017-08-10 22:00:00,28 days 00:00:00.000000000,0 days 00:00:00.000000000,0.4786,0.0435,0.8905,0.06575,4,800,4568.0,0.0040792500244982485,1
2049, DAD Chain,DAD,0,0.194729,"3,461,368",-0.6,-11.35,-47.06,Hong Kong,NEO,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Upcoming,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.343957,0.03457,0.01329,0.95214,100,779,151.693891,0.00013546349290937968,0
2059, Dexter G,DXG,0,1.02,"1,972,607",1.91,-15.95,-13.21,Nigeria,Ethereum,2018-12-31 00:00:00,2018-11-30 00:00:00,4.8,Closed,ICO,2019-05-31 00:00:00,2019-01-01 00:00:00,150 days 00:00:00.000000000,31 days 00:00:00.000000000,0.600258,0.0917,0.042769999999999996,0.86554,100,169,172.38,0.00015393630617269128,0
2066, StarChain,STC,0,0.004044,"1,466,981",-1.92,-13.39,-21.77,,Ethereum,2018-03-31 08:00:00,2018-01-22 08:00:00,4.3,Closed,ICO,2018-07-17 08:00:00,2018-06-17 08:00:00,30 days 00:00:00.000000000,68 days 00:00:00.000000000,0.715383,0.03412,0.8649899999999999,0.10086,100,487,1.969428,1.7586939088228848e-06,0
2071, CoinHe Token,CHT,0,0.518133,"1,106,992",-0.63,-1.98,-7.48,Poland,Ethereum,2017-12-27 00:00:00,2017-12-20 00:00:00,3.9,Closed,ICO,2018-05-31 00:00:00,2017-12-27 00:00:00,155 days 00:00:00.000000000,7 days 00:00:00.000000000,-0.1027,0.0,0.004,0.996,1,534,276.683022,0.00024707949942402154,0
2085, Dapp Token,DAPPT,0,0.001088,"424,036",0.09,-2.54,-4.08,Singapore,Ethereum,2019-05-31 00:00:00,2019-05-01 00:00:00,4.3,Closed,IEO,2019-06-15 00:00:00,2019-06-01 00:00:00,14 days 00:00:00.000000000,30 days 00:00:00.000000000,0.501907,0.07946,0.034260000000000006,0.88633,100,154,0.16755199999999998,1.4960836878039214e-07,0
2096, Tesra,TSR,0,0.061987,"340,382",-0.07,-0.54,-10.03,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-05-28 00:00:00,2018-03-05 00:00:00,84 days 00:00:00.000000000,0 days 00:00:00.000000000,0.6059,0.013000000000000001,0.968,0.019,1,537,33.287019,2.972548120554303e-05,0
2122, ChronoCoin,CRN,0,0.016527,"131,484",-0.08,-1.14,-9.32,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.9937,0.0435,0.8545,0.102,2,779,12.874533000000001,1.149701484108742e-05,0
2128, Game Stars,GST,0,0.000287,"107,877",-0.38,-0.82,2.66,Seychelles,Ethereum,2018-05-10 12:00:00,2018-05-03 12:00:00,4.3,Closed,ICO,2018-06-30 12:00:00,2018-05-10 12:00:00,51 days 00:00:00.000000000,7 days 00:00:00.000000000,0.563262162,0.10837837800000001,0.052567567999999995,0.8390000000000001,37,504,0.144648,1.2915496621044102e-07,0
2130, DACC,DACC,0,0.000033,"103,004",0.92,1.18,-1.16,China,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Closed,ICO,2018-07-02 00:00:00,2018-06-10 00:00:00,22 days 00:00:00.000000000,0 days 00:00:00.000000000,0.38025,0.049,0.036000000000000004,0.915,2,502,0.016566,1.4777010047129809e-08,0
2132, Consentium,CSM,0,0.074274,"97,154",-0.14,-0.23,-18.73,Singapore,Ethereum,2018-04-20 00:00:00,2018-03-31 00:00:00,3.9,Closed,ICO,2018-04-30 00:00:00,2018-04-20 00:00:00,10 days 00:00:00.000000000,20 days 00:00:00.000000000,0.9034,0.034,0.027999999999999997,0.938,1,565,41.96481000000001,3.74747980384499e-05,0
2133, IOU,IOUX,0,0.241859,"96,958",-0.31,-0.65,11.21,United Kingdom,Ethereum,2018-08-31 00:00:00,2018-08-17 00:00:00,4.1,Closed,ICO,2018-12-31 00:00:00,2018-09-01 00:00:00,121 days 00:00:00.000000000,14 days 00:00:00.000000000,0.87525,0.1336,0.0518,0.8147,10,320,77.39487999999999,6.911405252637985e-05,0
2135, HitChain,HIT,0,0.000062,"85,086",-1.22,-3.99,-2.27,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.325846,0.050980000000000004,0.029419999999999998,0.91964,100,779,0.04829800000000001,4.3113866943291586e-08,0
2153, Coindom,CCC,0,0.003841,"44,156",0.08,-3.41,5.47,Denmark,Ethereum,2018-03-14 23:59:59,2018-03-01 00:00:00,5.0,Closed,ICO,2018-08-31 13:00:00,2018-05-14 13:00:00,109 days 00:00:00.000000000,13 days 23:59:59.000000000,0.560037,0.08676,0.036469999999999995,0.87675,100,442,1.6977219999999997,1.516058901895224e-06,0
2157, M2O,M2O,0,0.000379,"38,378",-0.06,1.61,-8.77,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-11-23 07:00:00,2018-10-29 07:00:00,25 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,0.0,0,358,0.135682,1.2114827709752705e-07,0
2158, CarBlock,CAR,0,0.000793,"37,204",0.1,-1.07,-0.28,Belize,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Closed,ICO,2018-01-10 13:00:00,2017-12-10 13:00:00,31 days 00:00:00.000000000,0 days 00:00:00.000000000,0.595492,0.11073,0.05314,0.8361700000000001,100,675,0.5352750000000001,4.77987104076853e-07,0
2159, FundToken,FUNDZ,0,0.005298,"35,596",-0.2,-5.91,-10.45,Israel,Ethereum,2018-02-25 23:59:59,2018-01-20 00:00:00,4.6,Closed,ICO,2018-03-25 23:59:59,2018-02-25 00:00:00,28 days 23:59:59.000000000,36 days 23:59:59.000000000,0.0,0.0,0.0,0.0,0,601,3.1840979999999997,2.8434011433514617e-06,0
2184, Experience Token,EXT,0,0.000110,"16,733",-0.37,-0.07,-13.21,United Kingdom,Ethereum,2018-05-24 00:00:00,2018-05-07 00:00:00,4.4,Closed,ICO,2018-06-24 00:00:00,2018-06-11 00:00:00,13 days 00:00:00.000000000,17 days 00:00:00.000000000,0.505944,0.08121,0.0352,0.8836299999999999,100,510,0.056100000000000004,5.008109742053393e-08,0
2189, Esports Token,EST,0,0.000514,"15,606",-0.49,2.49,-9.47,Thailand,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.0,Closed,ICO,2017-12-09 07:00:00,2017-11-09 07:00:00,30 days 00:00:00.000000000,0 days 00:00:00.000000000,0.505944,0.08121,0.0352,0.8836299999999999,100,707,0.363398,3.2449996324924686e-07,0
2190, Baer Chain,BRC,0,2.26,"15,549",-0.12,1.22,48.67,Hong Kong,Ethereum,2018-06-30 00:00:00,2018-04-16 00:00:00,3.9,Closed,ICO,2018-08-06 00:00:00,2018-07-16 00:00:00,21 days 00:00:00.000000000,75 days 00:00:00.000000000,0.343957,0.03457,0.01329,0.95214,100,467,1055.4199999999998,0.0009424960601619349,0
2191, Celsius,CEL,0,0.047736,"15,342",-0.16,-2.73,-3.92,United States of America,Ethereum,2018-03-15 00:00:00,2018-03-01 00:00:00,4.8,Trading,ICO,2018-03-23 00:00:00,2018-03-15 00:00:00,8 days 00:00:00.000000000,14 days 00:00:00.000000000,0.641874074,0.109666667,0.016037037,0.87437037,27,603,28.784807999999998,2.5704981116568955e-05,0
2192, EduCoin,EDU,0,0.000138,"13,956",-0.32,-1.29,-0.15,Bulgaria,Ethereum,2017-12-31 00:00:00,2017-11-20 00:00:00,4.8,Closed,ICO,2018-07-01 12:00:00,2018-06-04 12:00:00,27 days 00:00:00.000000000,41 days 00:00:00.000000000,0.533132143,0.04467857099999999,0.870821429,0.084535714,28,503,0.069414,6.19705753203038e-08,0
2202, Twinkle,TKT,0,0.002345,"9,286",-0.72,-14.03,-7.11,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Closed,ICO,2017-11-05 12:00:00,2017-10-05 12:00:00,31 days 00:00:00.000000000,0 days 00:00:00.000000000,0.6607970000000001,0.04083,0.85477,0.10439000000000001,100,741,1.7376449999999999,1.5517103684862194e-06,0
2211, Atlas Token,ATLS,0,0.010660,"7,749",-0.08,-18.83,-28.73,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2018-08-31 00:00:00,2018-08-06 00:00:00,25 days 00:00:00.000000000,0 days 00:00:00.000000000,0.504947,0.08211,0.031089999999999996,0.88684,100,442,4.71172,4.207576297940786e-06,0
2217, DeepCloud AI,DEEP,0,0.001868,"6,086",-0.25,0.63,-15.97,Hong Kong,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.716132,0.09312999999999999,0.02839,0.8783299999999999,100,779,1.4551720000000001,1.2994603691785964e-06,0
2233, IOV BlockChain,IOV,0,0.000394,"2,855",0.23,16.02,17.64,France,Ethereum,2018-08-15 00:00:00,2018-07-20 00:00:00,4.6,Closed,ICO,2019-01-30 00:00:00,2019-01-15 00:00:00,15 days 00:00:00.000000000,26 days 00:00:00.000000000,0.791758,0.10011,0.03418,0.86574,100,290,0.11426,1.0201830897608568e-07,0
2238, Emanate,EMT,0,0.006992,"1,972",-6.29,-6.95,-54.96,Poland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2017-09-27 17:00:00,2017-08-24 17:00:00,34 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.10800000000000001,0.099769231,0.088153846,0.812153846,13,780,5.45376,4.870222248124446e-06,0
2252, BiNGO.Fun,777,0,0.000172,851,0.2,11.61,296.55,Singapore,Ethereum,2018-05-01 00:00:00,2018-03-01 00:00:00,3.3,Closed,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,61 days 00:00:00.000000000,0.41690769200000005,0.09646153800000001,0.018384615,0.8852307690000001,13,779,0.13398800000000002,1.1963552544045856e-07,0
2257, Influence Chain,INC,0,0.000437,709,21.82,35.22,42.99,,,2017-09-28 03:00:00,2017-09-28 03:00:00,1.5,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.343957,0.03457,0.01329,0.95214,100,779,0.34042300000000003,3.039831572745426e-07,0
2265, eosBLACK,BLACK,0,0.000515,474,17.71,-30.51,-80.51,New Caledonia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Closed,ICO,2018-05-31 00:00:00,2018-03-25 00:00:00,67 days 00:00:00.000000000,0 days 00:00:00.000000000,0.37654,0.0905,0.05407000000000001,0.85545,100,534,0.27501000000000003,2.455689753714596e-07,0
2296, Hilux,HLX,0,0.000695,3,-20.16,-21.03,-31.67,United Kingdom,Ethereum,2018-05-01 00:00:00,2018-02-26 00:00:00,3.9,Closed,ICO,2018-09-01 00:00:00,2018-05-02 00:00:00,122 days 00:00:00.000000000,64 days 00:00:00.000000000,0.9884,0.141,0.039,0.821,1,441,0.30649499999999996,2.7368525985953634e-07,0
2316, EmberCoin,EMB,0,3.19e-8,0,0.0,0.0,0.0,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Closed,ICO,2018-04-15 02:00:00,2018-04-13 02:00:00,2 days 00:00:00.000000000,0 days 00:00:00.000000000,0.988066667,0.11933333300000001,0.074666667,0.8059999999999999,3,580,1.8502e-05,0.0,0
2327, Lendroid Supp...,LST,0,0.000316,0,0.0,-1.09,-28.52,,,2017-09-28 03:00:00,2017-09-28 03:00:00,1.9,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0.0,0.0,0.0,0.0,0,779,0.246164,2.198093329276589e-07,0
2329, ContractNet,CNET,0,0.008335,0,0.0,0.0,0.0,Hong Kong,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2018-03-24 00:00:00,2018-03-10 00:00:00,14 days 00:00:00.000000000,0 days 00:00:00.000000000,0.178857143,0.085714286,0.07371428599999999,0.840571429,7,602,5.01767,4.48079139208489e-06,0
2331, WeToken,WT,0,0.000101,0,0.0,0.0,0.0,Singapore,Ethereum,2018-04-16 00:00:00,2017-11-27 00:00:00,5.0,Closed,ICO,2018-05-18 00:00:00,2018-04-18 00:00:00,30 days 00:00:00.000000000,140 days 00:00:00.000000000,0.9640000000000001,0.024666667000000003,0.927,0.048333333,3,547,0.055247000000000004,4.931936355779518e-08,0
2338, Hybrid Block,HYB,0,0.000380,0,0.0,0.0,0.0,United Kingdom,Ethereum,2018-06-08 12:00:00,2018-04-03 12:00:00,4.6,Closed,ICO,2018-08-15 12:00:00,2018-06-14 12:00:00,62 days 00:00:00.000000000,66 days 00:00:00.000000000,0.7366560000000001,0.04556,0.8407100000000001,0.11364,100,458,0.17404000000000003,1.5540218976685056e-07,0
2348, Gamblica,GMBC,0,0.000212,0,0.0,0.0,0.0,,Ethereum,2018-02-28 00:00:00,2018-02-08 00:00:00,4.6,Closed,ICO,2018-09-01 00:00:00,2018-03-01 00:00:00,184 days 00:00:00.000000000,20 days 00:00:00.000000000,0.0,0.0,0.0,0.0,0,441,0.093492,8.347236658293406e-08,0
2358, GOLD Reward T...,GRX,0,0.000460,0,0.0,0.0,0.0,United Kingdom,Stellar,2019-06-30 23:59:00,2019-04-01 00:00:00,4.8,Closed,IEO,2019-10-27 00:00:00,2019-07-01 00:00:00,118 days 00:00:00.000000000,90 days 23:59:00.000000000,0.8381647059999999,0.127294118,0.032411765,0.840470588,17,20,0.0092,8.19913005541395e-09,0
2362, ALLCOIN,ALC,0,0.000572,0,0.0,0.0,0.0,,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Closed,ICO,2018-08-31 00:00:00,2018-06-15 00:00:00,77 days 00:00:00.000000000,0 days 00:00:00.000000000,-0.058116667000000004,0.013888889,0.016444444,0.969611111,18,442,0.252824,2.2575675089464612e-07,0
2363, Crypto Harbor...,CHE,0,0.000016,0,0.0,0.0,0.0,United States of America,NEM,2018-07-25 00:00:00,2018-06-11 00:00:00,5.0,Closed,ICO,2018-08-31 00:00:00,2018-07-25 00:00:00,37 days 00:00:00.000000000,44 days 00:00:00.000000000,0.242219231,0.079346154,0.045,0.875730769,26,442,0.007071999999999999,6.2988139242204465e-09,0
