rank_cnc,Name,Ticker,market_cap,price,volume24,pct1h,pct24h,pct7d,country,platform,pre_ico_end,pre_ico_start,rating,status,type,End,Start,Duration,pre_Duration,compound,negative,neutral,positive,no_of_posts,Longevity,success_PCA
552.0, BLOCKv,VEE,3427743,0.00079,65491,-0.84,-0.39,-6.47,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-10-25 07:00:00,2017-10-19 18:00:00,30,0,0.0,0.0,0.0,0.0,0.0,703.0,0
2189.0, Baer Chain,BRC,0,0.0005139999999999999,15606,-0.49,2.49,-9.47,Hong Kong,Ethereum,2018-06-30 00:00:00,2018-04-16 00:00:00,3.0,Closed,ICO,2018-08-06 00:00:00,2018-07-16 00:00:00,30,75,0.505944,0.08121,0.0352,0.8836299999999999,100.0,707.0,0
167.0, CRYPTO20,C20,19686543,0.017447,1404001,0.88,8.17,36.69,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Trading,ICO,2017-12-05 23:00:00,2017-10-07 18:00:00,14,0,0.74437,0.040889999999999996,0.85124,0.10786,100.0,707.0,0
580.0, Etheroll,DICE,3084517,0.012054,354922,0.06,-1.12,2.31,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2017-02-27 12:00:00,2017-02-13 12:00:00,21,0,0.626581,0.09287999999999999,0.037469999999999996,0.8696799999999999,100.0,708.0,0
1879.0, Atheios,ATH,9489,0.00139,198,-2.82,-1.27,-12.95,Hong Kong,Ethereum,2017-09-28 03:00:00,2018-04-07 00:00:00,3.5,Pre-Sale,ICO,2018-07-17 00:00:00,2018-06-17 00:00:00,35,-191,0.6003,0.0645,0.040666667000000004,0.894833333,12.0,709.0,0
1431.0, Scorum Coins,SCR,123074,0.002461,0,0.0,0.0,10.51,Belarus,Graphene,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Closed,ICO,2018-02-11 16:00:00,2018-01-14 16:00:00,22,0,-0.3612,0.016,0.024,0.9590000000000001,1.0,709.0,0
1349.0, Dether,DTH,173702,9e-06,117,-0.21,-1.28,-6.05,France,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.6,Trading,ICO,2018-02-14 13:00:00,2018-02-07 13:00:00,30,0,0.64282093,0.10769767400000001,0.05088372099999999,0.8415348840000001,43.0,709.0,0
404.0, Insolar,INS,6059290,0.034789999999999995,2303,-0.14,8.11,9.65,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-12-25 11:00:00,2017-12-04 11:00:00,7,0,0.126975,0.00925,0.0075,0.98325,4.0,710.0,0
169.0, Cortex,CTXC,18615391,0.4613640000000001,1396,-0.13,-5.52,-5.24,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2018-03-02 00:00:00,2018-02-07 00:00:00,59,0,0.4275600000000001,0.0416,0.019,0.9396,5.0,711.0,0
181.0, Bibox Token,BIX,16150161,0.020188,8676951,-1.36,5.59,1.13,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-10-31 22:00:00,2017-10-01 22:00:00,14,0,0.68825,0.07825,0.04,0.8815,4.0,711.0,0
1397.0, MetaMorph,METM,144243,0.001374,813,-0.13,7.49,-19.4,Australia,Ethereum,2018-05-27 00:00:00,2018-04-27 00:00:00,4.6,Closed,ICO,2018-07-14 00:00:00,2018-05-28 00:00:00,29,30,-0.2911,0.015,0.016,0.9690000000000001,2.0,711.0,0
1380.0, Starbase,STAR,155884,0.0005110000000000001,50389,1.0,-0.66,-0.76,Japan,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,5.0,Trading,ICO,2017-10-06 14:00:00,2017-09-18 14:00:00,61,0,0.0,0.0,0.0,0.0,0.0,713.0,0
1177.0, Indorse Token,IND,344880,0.024773,23960,-1.37,-7.3,-7.48,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2017-09-07 00:00:00,2017-08-08 23:00:00,30,0,-0.3612,0.013999999999999999,0.9805,0.006,2.0,715.0,0
1585.0, Exosis,EXO,63795,0.001335,0,0.0,0.0,0.0,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Closed,ICO,2018-10-10 10:00:00,2018-09-10 10:00:00,11,0,0.9972,0.171,0.05,0.779,1.0,715.0,0
1124.0, DCORP Utility,DRPU,433227,0.012313,0,0.0,0.0,0.0,,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2017-06-29 15:00:00,2017-06-01 15:00:00,28,0,0.387852,0.054889999999999994,0.8475,0.09752999999999999,100.0,715.0,0
766.0, DreamTeam Token,DREAM,1573224,0.022925,1321,1.16,8.16,-21.45,Ukraine,Ethereum,2018-04-19 17:00:00,2018-04-12 17:00:00,5.0,Closed,ICO,2018-05-19 17:00:00,2018-04-19 17:00:00,29,7,-0.5719,0.005,0.019,0.976,1.0,716.0,0
488.0, IPChain,IPC,4413188,0.008673,0,0.0,0.0,0.0,Germany,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2018-04-02 13:00:00,2018-03-03 13:00:00,23,0,0.548934,0.05754,0.8377100000000001,0.10474000000000001,100.0,716.0,0
1042.0, Bounty0x,BNTY,547105,0.09968099999999999,341,-0.17,-3.3,-5.97,,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,30,0,0.484466667,0.0555,0.029666667,0.914666667,6.0,716.0,0
575.0, BOScoin,BOS,3133440,0.004115,903048,-0.59,-2.2,-3.97,South Korea,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Trading,ICO,2017-05-10 20:00:00,2017-05-10 01:00:00,51,0,0.6977,0.10113,0.03742,0.8614,100.0,716.0,0
871.0, Beaxy,BXY,1078012,0.001078,116597,0.46,0.71,-3.43,Saint Kitts and Nevis,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,31,0,0.317875,0.0860625,0.0478125,0.8660625,16.0,717.0,0
1503.0, BitClave,CAT,89232,0.007903,1758,-1.28,1.1,-5.13,Canada,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-08-15 03:00:00,2017-07-15 23:00:00,28,0,0.0091,0.0625,0.865,0.0725,2.0,718.0,0
314.0, Force Protocol,FOR,9834496,0.0015220000000000001,2100808,2.47,-1.65,4.07,,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,20,0,0.56754058,0.037173912999999996,0.855869565,0.106985507,69.0,719.0,0
1115.0, Vezt,VZT,444335,0.005268999999999999,1342,0.58,6.55,2.53,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Trading,ICO,2017-12-01 04:00:00,2017-11-03 04:00:00,30,0,0.7531,0.026000000000000002,0.015,0.9590000000000001,1.0,723.0,0
1437.0, EventChain,EVC,121581,0.00993,380,-0.3,5.42,5.42,Canada,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-10-14 19:00:00,2017-09-13 19:00:00,31,0,-0.7096,0.022000000000000002,0.973,0.005,1.0,724.0,0
338.0, Achain,ACT,8519984,0.018933000000000002,26917825,-0.13,-2.85,-3.83,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Closed,ICO,2018-01-18 06:00:00,2017-11-18 06:00:00,18,0,0.6707,0.011388889,0.9065555559999999,0.082111111,18.0,726.0,0
1842.0, Crystal Clear,CCT,13989,0.000262,0,0.0,-0.87,-40.07,Russia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-10-08 15:00:00,2017-09-08 15:00:00,23,0,0.5803,0.024,0.941,0.035,1.0,728.0,0
1319.0, EXMR,EXMR,196345,0.179,1364,-26.62,-10.87,-50.01,United States of America,Ethereum,2018-03-29 23:59:59,2018-02-09 00:00:00,4.8,Closed,ICO,2018-05-30 23:59:59,2018-03-30 00:00:00,28,48,0.655616667,0.019166667,0.9085,0.072333333,6.0,730.0,0
1573.0, InvestFeed,IFT,67359,0.004268999999999999,10091,12.4,2.72,-1.16,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-08-07 09:00:00,2017-07-23 09:00:00,33,0,-0.7096,0.021,0.9740000000000001,0.005,1.0,730.0,0
61.0, ICON,ICX,90924161,0.000429,66369858,0.01,-1.73,-6.03,South Korea,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Trading,ICO,2017-10-21 01:00:00,2017-10-20 12:00:00,31,0,0.966138462,0.035923077000000005,0.834923077,0.12946153800000001,13.0,731.0,0
1239.0, EnergiToken,ETK,275721,0.0014759999999999999,689,-0.2,-20.05,31.27,Gibraltar,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2018-02-28 00:00:00,2018-02-01 00:00:00,35,0,0.9998,0.12175,0.04025,0.8375,4.0,731.0,0
452.0, doc.com Token,MTC,5185473,1.17,623106,-0.16,1.54,4.73,Mexico,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Closed,ICO,2018-02-28 00:00:00,2018-01-29 00:00:00,31,0,0.881761,0.02632,0.84867,0.12507000000000001,100.0,731.0,0
1362.0, Invacio,INV,169733,0.01737,43,-0.2,-33.92,-36.26,United Kingdom,Ethereum,2018-07-15 12:00:00,2018-05-26 12:00:00,3.9,Closed,ICO,2018-09-30 12:00:00,2018-08-15 12:00:00,48,50,0.7862,0.0,0.997,0.003,1.0,732.0,0
815.0, BOOM,BOOM,1316477,0.033552,0,0.0,0.0,-3.25,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,14,0,0.399916667,0.10229166699999999,0.053416667,0.844208333,48.0,733.0,0
1587.0, Hurify,HUR,62742,0.007927,380,-0.13,35.41,-18.69,Canada,Ethereum,2017-12-25 00:00:00,2017-12-15 00:00:00,3.3,Closed,ICO,2018-02-28 00:00:00,2018-02-01 00:00:00,29,10,0.3612,0.015,0.006999999999999999,0.978,1.0,741.0,0
2202.0, Atlas Token,ATLS,0,0.002345,9286,-0.72,-14.03,-7.11,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Closed,ICO,2018-08-31 00:00:00,2018-08-06 00:00:00,31,0,0.6607970000000001,0.04083,0.85477,0.10439000000000001,100.0,741.0,0
183.0, Fusion,FSN,15886123,2.8999999999999997e-05,147215,-1.73,-2.38,-26.04,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,31,0,0.0,0.0,0.0,0.0,0.0,745.0,0
664.0, CryptalDash,CRD,2351397,0.043404000000000005,1149,-0.19,-22.05,0.69,,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Closed,ICO,2017-08-25 12:00:00,2017-07-26 01:00:00,55,0,0.9774666670000001,0.015,0.8563333329999999,0.12866666699999998,3.0,745.0,0
182.0, Dentacoin,DCN,16131141,0.15049500000000002,3238613,-1.01,-0.61,-2.02,Netherlands,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-11-01 12:00:00,2017-10-01 12:00:00,30,0,0.504947,0.08211,0.031089999999999996,0.88684,100.0,746.0,0
1061.0, CoinFi,COFI,521981,0.000176,0,0.0,0.0,-4.78,Hong Kong,Ethereum,2018-02-04 00:00:00,2018-01-15 00:00:00,3.1,Trading,ICO,2018-02-11 00:00:00,2018-02-05 00:00:00,7,20,0.9825,0.019,0.879,0.102,1.0,746.0,0
87.0, Status,SNT,52400269,0.066785,3419041,1.29,7.42,2.44,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-06-21 18:00:00,2017-06-20 18:00:00,28,0,0.549458,0.08134,0.03545,0.8832200000000001,100.0,746.0,0
540.0, AirSwap,AST,3610459,0.18063099999999999,775852,-0.72,-1.93,-4.94,United Arab Emirates,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Closed,ICO,2017-10-26 12:00:00,2017-09-26 12:00:00,42,0,0.39973333299999997,0.008666667,0.917666667,0.073666667,3.0,746.0,0
493.0, Emercoin,EMC,4327995,0.005718,331,-0.38,-5.39,-13.26,,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Closed,ICO,2017-12-24 00:00:00,2017-11-13 00:00:00,10,0,0.856938462,0.094230769,0.025615385,0.880128205,39.0,747.0,0
1895.0, Sharpe Platfo...,SHP,8344,0.000261,33,-0.2,48.04,40.93,,,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,14,0,0.525717,0.08163,0.03348,0.88494,100.0,747.0,0
736.0, Business Cred...,BCS,1774974,0.025966000000000003,1397,-0.13,0.21,28.97,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.9,Closed,ICO,2018-01-31 12:00:00,2017-12-18 12:00:00,28,0,0.736066667,0.026666667,0.8956666670000001,0.07766666700000001,3.0,747.0,0
1490.0, AVINOC,AVINOC,95841,0.002171,277,-0.2,-5.09,-6.39,Hong Kong,Ethereum,2018-07-15 23:59:00,2018-06-20 00:00:00,3.7,Closed,ICO,2018-07-31 00:00:00,2018-07-15 23:59:00,30,25,-0.114465789,0.030710526000000002,0.037921052999999996,0.931368421,38.0,748.0,0
558.0, AMO Coin,AMO,3386968,0.003387,188534,-0.2,0.78,-3.45,Romania,Ethereum,2018-02-28 23:59:59,2018-02-07 00:00:00,4.3,Closed,ICO,2018-03-22 23:59:59,2018-03-01 00:00:00,28,21,0.25910900000000003,0.08607000000000001,0.06327,0.8505299999999999,100.0,748.0,0
699.0, Smartlands,SLT,2019637,0.020253,344659,-0.32,-0.87,-15.05,,,2017-09-28 03:00:00,2017-09-28 03:00:00,2.4,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,65,0,0.9994,0.024,0.87,0.106,1.0,748.0,0
608.0, Caspian,CSP,2712388,0.034485,587,-3.62,7.28,-4.4,Hong Kong,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Closed,ICO,2018-10-19 00:00:00,2018-10-17 00:00:00,6,0,0.5757,0.045860000000000005,0.84835,0.10575999999999999,100.0,750.0,0
541.0, AppCoins,APPC,3579012,0.02386,2770251,-0.54,-3.42,-2.62,Singapore,Ethereum,2017-11-20 00:00:00,2017-11-06 00:00:00,4.3,Trading,ICO,2018-01-15 00:00:00,2017-12-13 00:00:00,30,14,0.620953,0.03162,0.87697,0.09134,100.0,751.0,0
553.0, AIDUS TOKEN,AID,3414626,0.001283,330,-0.18,-1.42,-7.7,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2018-02-01 00:00:00,2018-01-16 00:00:00,5,0,0.66376,0.0384,0.8982,0.0634,5.0,752.0,0
109.0, Digitex Futures,DGTX,35684061,0.00361,888485,0.01,-0.83,-2.45,Seychelles,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2018-02-15 00:00:00,2018-01-15 00:00:00,39,0,0.73638,0.0738,0.0234,0.9026,5.0,754.0,0
1298.0, Equal,EQL,214174,0.000521,5431,-0.2,18.47,-15.39,United States of America,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Closed,ICO,2018-01-08 21:00:00,2017-12-08 12:00:00,39,0,-0.053385714,0.013261905,0.9748571429999999,0.011809523999999998,42.0,755.0,0
134.0, Fetch.ai,FET,28178642,0.037021,930173,-0.25,-2.5,5.84,Singapore,Ethereum,2018-09-30 00:00:00,2018-03-01 00:00:00,3.5,Closed,ICO,2018-11-30 00:00:00,2018-09-30 00:00:00,42,213,0.5719,0.015,0.0,0.985,1.0,756.0,0
1213.0, Devery,EVE,306540,0.017379,0,-0.2,-9.73,-24.75,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,23,0,-0.527233333,0.019666667,0.972333333,0.007333333,3.0,756.0,0
947.0, CanYaCoin,CAN,792967,0.004204,2778,-0.21,17.37,3.46,Australia,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Closed,ICO,2017-12-26 10:29:59,2017-11-26 10:29:59,28,0,0.9261,0.134333333,0.024666667000000003,0.840666667,3.0,756.0,0
66.0, Waves,WAVES,80706011,0.159983,7499727,-0.6,-6.35,-10.79,Switzerland,Waves,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2016-05-31 00:00:00,2016-04-12 00:00:00,0,0,0.722051,0.10235,0.04306,0.8546600000000001,100.0,756.0,0
187.0, Credits,CS,15574676,0.299809,204312,-0.27,0.27,-0.37,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Closed,ICO,2018-02-28 00:00:00,2018-02-15 00:00:00,12,0,0.0857,0.015,0.971,0.013999999999999999,1.0,761.0,0
617.0, Chromia,CHR,2637187,0.083261,966,-0.2,-1.0,-6.74,Slovenia,Ethereum,2018-05-24 20:00:00,2018-05-15 20:00:00,4.3,Closed,ICO,2018-06-30 12:00:00,2018-06-15 12:00:00,29,9,0.7061109999999999,0.08549,0.03277,0.88175,100.0,761.0,0
1032.0, Faceter,FACE,576445,0.025889,1,0.0,0.0,-2.1,South Africa,Ethereum,2018-02-05 23:59:00,2018-02-05 07:00:00,4.6,Closed,ICO,2018-03-30 07:00:00,2018-02-15 07:00:00,30,0,0.39992300000000003,0.03092,0.8947299999999999,0.07435,100.0,762.0,0
1438.0, Transcodium,TNS,121453,0.003886,3589,-0.54,-9.81,-4.29,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.4,Trading,ICO,2018-04-30 00:00:00,2018-03-01 00:00:00,31,0,0.12323333300000001,0.009333333000000001,0.9790000000000001,0.011666667,3.0,763.0,0
1130.0, Gems,GEM,415846,0.034345999999999995,29006,-0.11,-6.77,-11.3,,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.6,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,30,0,0.567548276,0.09751724099999999,0.042793103,0.8598620690000001,29.0,763.0,0
1740.0, Creditbit,CRB,27426,0.000312,109,-1.04,-5.04,66.13,Hong Kong,Stellar,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Upcoming,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,29,0,0.53855,0.017,0.9229999999999999,0.06,2.0,765.0,0
983.0, Aventus,AVT,721442,0.00122,1461,-0.2,-17.62,59.13,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-09-06 15:07:00,2017-09-06 15:00:00,29,0,0.5719,0.0,0.985,0.015,1.0,766.0,0
1864.0, Alpha Coin,APC,10937,0.001911,1,-0.2,13.8,8.79,Singapore,Ethereum,2018-08-15 04:00:00,2018-07-16 04:00:00,3.5,Closed,ICO,2018-10-14 04:00:00,2018-09-14 04:00:00,30,30,0.5469729999999999,0.10286,0.05701000000000001,0.84004,100.0,769.0,0
709.0, MultiVAC,MTV,1951785,0.033442,169,-0.26,25.5,22.22,Belarus,Ethereum,2018-03-31 00:00:00,2018-03-01 00:00:00,3.9,Closed,ICO,2018-06-25 00:00:00,2018-04-16 00:00:00,32,30,0.533544565,0.10459782599999999,0.048445652,0.8469239129999999,92.0,770.0,0
1382.0, EncryptoTel [...,ETT,152072,0.000811,601,-0.13,3.27,-43.07,Russia,Waves,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-05-31 12:00:00,2017-04-24 12:00:00,18,0,0.593061,0.04941,0.8432299999999999,0.1073,100.0,771.0,0
623.0, IQeon,IQN,2599918,0.014468,4,-0.1,0.31,0.16,Estonia,Ethereum,2017-12-24 00:00:00,2017-12-15 00:00:00,2.2,Closed,ICO,2018-03-13 00:00:00,2018-01-30 00:00:00,60,9,0.206135714,0.023857142999999997,0.016428571,0.959571429,14.0,777.0,0
296.0, ZrCoin,ZRC,10904863,0.5555260000000001,39836,-3.47,3.0,-4.54,Russia,Waves,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Trading,ICO,2017-06-09 12:00:00,2017-05-11 12:00:00,16,0,0.33925517200000005,0.076896552,0.025931034,0.897103448,29.0,778.0,0
785.0, LikeCoin,LIKE,1469909,0.037316,0,0.0,0.0,14.08,Thailand,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.1,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,28,0,0.430696,0.0714,0.04216,0.88656,25.0,778.0,0
529.0, Neumark,NEU,3741123,0.23630900000000002,787,-0.21,-1.93,-4.55,,,2017-09-28 03:00:00,2017-09-28 03:00:00,0.7,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0,0,-0.198425,0.01425,0.01625,0.96925,8.0,779.0,0
420.0, BABB,BAX,5769826,0.012744,8324,-0.47,-0.96,-5.78,United Kingdom,Ethereum,2018-02-15 00:00:00,2018-01-15 00:00:00,5.0,Trading,ICO,2018-03-06 00:00:00,2018-02-06 00:00:00,0,31,0.9740000000000001,0.021,0.888,0.0905,2.0,779.0,0
398.0, CommerceBlock,CBT,6295344,0.000277,196614,-0.17,-1.41,40.65,United Kingdom,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.6,Closed,ICO,2017-12-06 00:00:00,2017-11-28 18:00:00,0,0,0.507205,0.08938,0.05869,0.85185,100.0,779.0,0
393.0, Contents Prot...,CPT,6505651,0.030812,581572,-0.61,1.43,21.8,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.7,Trading,ICO,2018-03-12 00:00:00,2017-11-27 00:00:00,0,0,-0.5719,0.004,0.016,0.98,1.0,779.0,0
385.0, Incent,INCNT,6658396,0.052351,414784,-1.0,-4.17,-7.66,Australia,Waves,2017-09-28 03:00:00,2017-09-28 03:00:00,4.8,Trading,ICO,2017-01-04 15:00:00,2016-10-01 04:00:00,0,0,0.684141,0.09542,0.0355,0.8691200000000001,100.0,779.0,0
373.0, GoChain,GO,7006031,0.06740800000000001,18102033,-4.69,42.32,36.13,Cyprus,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Closed,ICO,2018-05-29 23:59:59,2018-03-06 00:00:00,0,0,0.8481,0.17300000000000001,0.0,0.8270000000000001,1.0,779.0,0
369.0, Aergo,AERGO,7080137,0.027023000000000002,685413,-0.17,-2.91,-11.06,Hong Kong,Own Blockchain,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0,0,0.65011875,0.027875,0.8610625,0.1111875,16.0,779.0,0
344.0, Streamr DATAcoin,DATA,8310768,0.010467,471687,-3.94,257.75,250.4,Switzerland,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.2,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0,0,0.7862,0.0,0.997,0.003,1.0,779.0,0
917.0, Dignity,DIG,907947,8.8e-05,134,-0.16,-27.09,43.87,Bahamas,Scrypt,2018-03-03 05:00:00,2018-02-24 05:00:00,2.2,Closed,ICO,2018-05-29 05:00:00,2018-03-03 05:00:00,0,7,0.604124,0.037689999999999994,0.88041,0.0819,100.0,779.0,0
323.0, Aencoin,AEN,9331516,0.00023700000000000001,25410,6.99,-2.08,-5.73,Hong Kong,Ethereum,2018-08-31 00:00:00,2018-07-27 00:00:00,2.8,Closed,ICO,2018-09-30 23:59:00,2018-09-01 00:00:00,0,35,-0.08543333300000001,0.013999999999999999,0.007333333,0.978666667,3.0,779.0,0
321.0, CasinoCoin,CSC,9416983,0.13530599999999998,307048,-0.3,-1.67,-4.24,Romania,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.2,Unknown,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0,0,0.325,0.0355,0.8795,0.085,2.0,779.0,0
589.0, Lykke,LKK,2989540,0.005475,351039,-0.44,-4.99,-7.15,,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.3,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0,0,-0.3934,0.006,0.0175,0.9765,2.0,779.0,0
319.0, Contentos,COS,9589247,0.038452,56060698,-1.56,8.01,-20.22,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,2.2,Upcoming,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0,0,0.5006970000000001,0.09031,0.051620000000000006,0.8580200000000001,100.0,779.0,0
281.0, Egretia,EGT,11849158,0.016232,471925,1.06,0.82,7.46,Singapore,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,3.1,Closed,ICO,2018-05-26 23:59:00,2018-05-26 00:00:00,0,0,0.995,0.078,0.042,0.88,1.0,779.0,0
259.0, Apollo Currency,APL,14753555,20.32,7106,0.7,-1.79,-3.06,Estonia,Ethereum,2018-07-22 00:00:00,2018-06-25 00:00:00,2.0,Closed,ICO,2018-08-19 00:00:00,2018-07-23 00:00:00,0,27,0.9477,0.17800000000000002,0.018000000000000002,0.804,1.0,779.0,0
218.0, Bankera,BNK,44768330,20.83,28531,-0.13,6.82,7.1,Lithuania,,2017-09-28 03:00:00,2017-09-28 03:00:00,1.5,Trading,ICO,2018-02-27 00:00:00,2017-11-27 00:00:00,0,0,-0.0379,0.0735,0.877,0.0495,2.0,779.0,0
200.0, Dimension Chain,EON,13865373,0.00409,3597611,-0.11,-2.3,-6.42,Estonia,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.0,Closed,ICO,2017-05-31 12:00:00,2017-04-25 12:00:00,0,0,0.682602,0.09464,0.03562,0.86977,100.0,779.0,0
190.0, Celer Network,CELR,15226936,1.5,1857638,-0.19,-4.89,-1.67,Singapore,,2017-09-28 03:00:00,2017-09-28 03:00:00,3.5,Upcoming,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0,0,0.4159075,0.0984125,0.0539625,0.8476125,80.0,779.0,0
569.0, Endor Protocol,EDR,3222435,0.053935000000000004,0,0.0,0.0,0.0,Israel,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,1.5,Trading,ICO,2017-09-28 03:00:00,2017-09-28 03:00:00,0,0,0.667177778,0.091333333,0.040888889,0.867888889,18.0,779.0,0
574.0, Game.com,GTC,3168226,0.0038159999999999995,1397958,0.24,-1.04,-1.67,China,Ethereum,2017-09-28 03:00:00,2017-09-28 03:00:00,4.3,Trading,ICO,2017-11-30 12:00:00,2017-10-10 12:00:00,0,0,0.723549,0.09997,0.028310000000000002,0.87174,100.0,779.0,0
530.0, Infinitus Token,INF,3721069,0.09484400000000001,254,-0.09,4.97,1.79,Singapore,Ethereum,2018-07-16 00:00:00,2018-02-01 00:00:00,2.2,Closed,ICO,2018-08-15 00:00:00,2018-07-30 00:00:00,0,165,0.0,0.0,0.0,0.0,0.0,779.0,0
